set output "queuesize.png"
1.800462 	 D 	 2 
1.800925 	 D 	 1 
1.801387 	 D 	 0 
1.810667 	 E 	 1 
1.810667 	 D 	 0 
1.810667 	 E 	 1 
1.810667 	 E 	 2 
1.810667 	 E 	 3 
1.811129 	 D 	 2 
1.811591 	 D 	 1 
1.812054 	 D 	 0 
1.821333 	 E 	 1 
1.821333 	 D 	 0 
1.821333 	 E 	 1 
1.821333 	 E 	 2 
1.821333 	 E 	 3 
1.821796 	 D 	 2 
1.822258 	 D 	 1 
1.822720 	 D 	 0 
1.832000 	 E 	 1 
1.832000 	 D 	 0 
1.832000 	 E 	 1 
1.832000 	 E 	 2 
1.832000 	 E 	 3 
1.832462 	 D 	 2 
1.832925 	 D 	 1 
1.833387 	 D 	 0 
1.842667 	 E 	 1 
1.842667 	 D 	 0 
1.842667 	 E 	 1 
1.842667 	 E 	 2 
1.842667 	 E 	 3 
1.843129 	 D 	 2 
1.843591 	 D 	 1 
1.844054 	 D 	 0 
1.853333 	 E 	 1 
1.853333 	 D 	 0 
1.853333 	 E 	 1 
1.853333 	 E 	 2 
1.853333 	 E 	 3 
1.853796 	 D 	 2 
1.854258 	 D 	 1 
1.854720 	 D 	 0 
1.864000 	 E 	 1 
1.864000 	 D 	 0 
1.864000 	 E 	 1 
1.864000 	 E 	 2 
1.864000 	 E 	 3 
1.864462 	 D 	 2 
1.864925 	 D 	 1 
1.865387 	 D 	 0 
1.874667 	 E 	 1 
1.874667 	 D 	 0 
1.874667 	 E 	 1 
1.874667 	 E 	 2 
1.874667 	 E 	 3 
1.875129 	 D 	 2 
1.875591 	 D 	 1 
1.876054 	 D 	 0 
1.885333 	 E 	 1 
1.885333 	 D 	 0 
1.885333 	 E 	 1 
1.885333 	 E 	 2 
1.885333 	 E 	 3 
1.885796 	 D 	 2 
1.886258 	 D 	 1 
1.886720 	 D 	 0 
1.896000 	 E 	 1 
1.896000 	 D 	 0 
1.896000 	 E 	 1 
1.896000 	 E 	 2 
1.896000 	 E 	 3 
1.896462 	 D 	 2 
1.896925 	 D 	 1 
1.897387 	 D 	 0 
1.906667 	 E 	 1 
1.906667 	 D 	 0 
1.906667 	 E 	 1 
1.906667 	 E 	 2 
1.906667 	 E 	 3 
1.907129 	 D 	 2 
1.907591 	 D 	 1 
1.908054 	 D 	 0 
1.917333 	 E 	 1 
1.917333 	 D 	 0 
1.917333 	 E 	 1 
1.917333 	 E 	 2 
1.917333 	 E 	 3 
1.917796 	 D 	 2 
1.918258 	 D 	 1 
1.918720 	 D 	 0 
1.928000 	 E 	 1 
1.928000 	 D 	 0 
1.928000 	 E 	 1 
1.928000 	 E 	 2 
1.928000 	 E 	 3 
1.928462 	 D 	 2 
1.928925 	 D 	 1 
1.929387 	 D 	 0 
1.938667 	 E 	 1 
1.938667 	 D 	 0 
1.938667 	 E 	 1 
1.938667 	 E 	 2 
1.938667 	 E 	 3 
1.939129 	 D 	 2 
1.939591 	 D 	 1 
1.940054 	 D 	 0 
1.949333 	 E 	 1 
1.949333 	 D 	 0 
1.949333 	 E 	 1 
1.949333 	 E 	 2 
1.949333 	 E 	 3 
1.949796 	 D 	 2 
1.950258 	 D 	 1 
1.950720 	 D 	 0 
1.960000 	 E 	 1 
1.960000 	 D 	 0 
1.960000 	 E 	 1 
1.960000 	 E 	 2 
1.960000 	 E 	 3 
1.960462 	 D 	 2 
1.960925 	 D 	 1 
1.961387 	 D 	 0 
1.970667 	 E 	 1 
1.970667 	 D 	 0 
1.970667 	 E 	 1 
1.970667 	 E 	 2 
1.970667 	 E 	 3 
1.971129 	 D 	 2 
1.971591 	 D 	 1 
1.972054 	 D 	 0 
1.981333 	 E 	 1 
1.981333 	 D 	 0 
1.981333 	 E 	 1 
1.981333 	 E 	 2 
1.981333 	 E 	 3 
1.981796 	 D 	 2 
1.982258 	 D 	 1 
1.982720 	 D 	 0 
1.992000 	 E 	 1 
1.992000 	 D 	 0 
1.992000 	 E 	 1 
1.992000 	 E 	 2 
1.992000 	 E 	 3 
1.992462 	 D 	 2 
1.992925 	 D 	 1 
1.993387 	 D 	 0 
2.002667 	 E 	 1 
2.002667 	 D 	 0 
2.002667 	 E 	 1 
2.002667 	 E 	 2 
2.002667 	 E 	 3 
2.003129 	 D 	 2 
2.003591 	 D 	 1 
2.004054 	 D 	 0 
2.013333 	 E 	 1 
2.013333 	 D 	 0 
2.013333 	 E 	 1 
2.013333 	 E 	 2 
2.013333 	 E 	 3 
2.013796 	 D 	 2 
2.014258 	 D 	 1 
2.014720 	 D 	 0 
2.024000 	 E 	 1 
2.024000 	 D 	 0 
2.024000 	 E 	 1 
2.024000 	 E 	 2 
2.024000 	 E 	 3 
2.024462 	 D 	 2 
2.024925 	 D 	 1 
2.025387 	 D 	 0 
2.034667 	 E 	 1 
2.034667 	 D 	 0 
2.034667 	 E 	 1 
2.034667 	 E 	 2 
2.034667 	 E 	 3 
2.035129 	 D 	 2 
2.035591 	 D 	 1 
2.036054 	 D 	 0 
2.045333 	 E 	 1 
2.045333 	 D 	 0 
2.045333 	 E 	 1 
2.045333 	 E 	 2 
2.045333 	 E 	 3 
2.045796 	 D 	 2 
2.046258 	 D 	 1 
2.046720 	 D 	 0 
2.056000 	 E 	 1 
2.056000 	 D 	 0 
2.056000 	 E 	 1 
2.056000 	 E 	 2 
2.056000 	 E 	 3 
2.056462 	 D 	 2 
2.056925 	 D 	 1 
2.057387 	 D 	 0 
2.066667 	 E 	 1 
2.066667 	 D 	 0 
2.066667 	 E 	 1 
2.066667 	 E 	 2 
2.066667 	 E 	 3 
2.067129 	 D 	 2 
2.067591 	 D 	 1 
2.068054 	 D 	 0 
2.077333 	 E 	 1 
2.077333 	 D 	 0 
2.077333 	 E 	 1 
2.077333 	 E 	 2 
2.077333 	 E 	 3 
2.077796 	 D 	 2 
2.078258 	 D 	 1 
2.078720 	 D 	 0 
2.088000 	 E 	 1 
2.088000 	 D 	 0 
2.088000 	 E 	 1 
2.088000 	 E 	 2 
2.088000 	 E 	 3 
2.088462 	 D 	 2 
2.088925 	 D 	 1 
2.089387 	 D 	 0 
2.098667 	 E 	 1 
2.098667 	 D 	 0 
2.098667 	 E 	 1 
2.098667 	 E 	 2 
2.098667 	 E 	 3 
2.099129 	 D 	 2 
2.099591 	 D 	 1 
2.100054 	 D 	 0 
2.109333 	 E 	 1 
2.109333 	 D 	 0 
2.109333 	 E 	 1 
2.109333 	 E 	 2 
2.109333 	 E 	 3 
2.109796 	 D 	 2 
2.110258 	 D 	 1 
2.110720 	 D 	 0 
2.120000 	 E 	 1 
2.120000 	 D 	 0 
2.120000 	 E 	 1 
2.120000 	 E 	 2 
2.120000 	 E 	 3 
2.120462 	 D 	 2 
2.120925 	 D 	 1 
2.121387 	 D 	 0 
2.130667 	 E 	 1 
2.130667 	 D 	 0 
2.130667 	 E 	 1 
2.130667 	 E 	 2 
2.130667 	 E 	 3 
2.131129 	 D 	 2 
2.131591 	 D 	 1 
2.132054 	 D 	 0 
2.141333 	 E 	 1 
2.141333 	 D 	 0 
2.141333 	 E 	 1 
2.141333 	 E 	 2 
2.141333 	 E 	 3 
2.141796 	 D 	 2 
2.142258 	 D 	 1 
2.142720 	 D 	 0 
2.152000 	 E 	 1 
2.152000 	 D 	 0 
2.152000 	 E 	 1 
2.152000 	 E 	 2 
2.152000 	 E 	 3 
2.152462 	 D 	 2 
2.152925 	 D 	 1 
2.153387 	 D 	 0 
2.162667 	 E 	 1 
2.162667 	 D 	 0 
2.162667 	 E 	 1 
2.162667 	 E 	 2 
2.162667 	 E 	 3 
2.163129 	 D 	 2 
2.163591 	 D 	 1 
2.164054 	 D 	 0 
2.173333 	 E 	 1 
2.173333 	 D 	 0 
2.173333 	 E 	 1 
2.173333 	 E 	 2 
2.173333 	 E 	 3 
2.173796 	 D 	 2 
2.174258 	 D 	 1 
2.174720 	 D 	 0 
2.184000 	 E 	 1 
2.184000 	 D 	 0 
2.184000 	 E 	 1 
2.184000 	 E 	 2 
2.184000 	 E 	 3 
2.184462 	 D 	 2 
2.184925 	 D 	 1 
2.185387 	 D 	 0 
2.194667 	 E 	 1 
2.194667 	 D 	 0 
2.194667 	 E 	 1 
2.194667 	 E 	 2 
2.194667 	 E 	 3 
2.195129 	 D 	 2 
2.195591 	 D 	 1 
2.196054 	 D 	 0 
2.205333 	 E 	 1 
2.205333 	 D 	 0 
2.205333 	 E 	 1 
2.205333 	 E 	 2 
2.205333 	 E 	 3 
2.205796 	 D 	 2 
2.206258 	 D 	 1 
2.206720 	 D 	 0 
2.216000 	 E 	 1 
2.216000 	 D 	 0 
2.216000 	 E 	 1 
2.216000 	 E 	 2 
2.216000 	 E 	 3 
2.216462 	 D 	 2 
2.216925 	 D 	 1 
2.217387 	 D 	 0 
2.226667 	 E 	 1 
2.226667 	 D 	 0 
2.226667 	 E 	 1 
2.226667 	 E 	 2 
2.226667 	 E 	 3 
2.227129 	 D 	 2 
2.227591 	 D 	 1 
2.228054 	 D 	 0 
2.237333 	 E 	 1 
2.237333 	 D 	 0 
2.237333 	 E 	 1 
2.237333 	 E 	 2 
2.237333 	 E 	 3 
2.237796 	 D 	 2 
2.238258 	 D 	 1 
2.238720 	 D 	 0 
2.248000 	 E 	 1 
2.248000 	 D 	 0 
2.248000 	 E 	 1 
2.248000 	 E 	 2 
2.248000 	 E 	 3 
2.248462 	 D 	 2 
2.248925 	 D 	 1 
2.249387 	 D 	 0 
2.258667 	 E 	 1 
2.258667 	 D 	 0 
2.258667 	 E 	 1 
2.258667 	 E 	 2 
2.258667 	 E 	 3 
2.259129 	 D 	 2 
2.259591 	 D 	 1 
2.260054 	 D 	 0 
2.269333 	 E 	 1 
2.269333 	 D 	 0 
2.269333 	 E 	 1 
2.269333 	 E 	 2 
2.269333 	 E 	 3 
2.269796 	 D 	 2 
2.270258 	 D 	 1 
2.270720 	 D 	 0 
2.280000 	 E 	 1 
2.280000 	 D 	 0 
2.280000 	 E 	 1 
2.280000 	 E 	 2 
2.280000 	 E 	 3 
2.280462 	 D 	 2 
2.280925 	 D 	 1 
2.281387 	 D 	 0 
2.290667 	 E 	 1 
2.290667 	 D 	 0 
2.290667 	 E 	 1 
2.290667 	 E 	 2 
2.290667 	 E 	 3 
2.291129 	 D 	 2 
2.291591 	 D 	 1 
2.292054 	 D 	 0 
2.301333 	 E 	 1 
2.301333 	 D 	 0 
2.301333 	 E 	 1 
2.301333 	 E 	 2 
2.301333 	 E 	 3 
2.301796 	 D 	 2 
2.302258 	 D 	 1 
2.302720 	 D 	 0 
2.312000 	 E 	 1 
2.312000 	 D 	 0 
2.312000 	 E 	 1 
2.312000 	 E 	 2 
2.312000 	 E 	 3 
2.312462 	 D 	 2 
2.312925 	 D 	 1 
2.313387 	 D 	 0 
2.322667 	 E 	 1 
2.322667 	 D 	 0 
2.322667 	 E 	 1 
2.322667 	 E 	 2 
2.322667 	 E 	 3 
2.323129 	 D 	 2 
2.323591 	 D 	 1 
2.324054 	 D 	 0 
2.333333 	 E 	 1 
2.333333 	 D 	 0 
2.333333 	 E 	 1 
2.333333 	 E 	 2 
2.333333 	 E 	 3 
2.333796 	 D 	 2 
2.334258 	 D 	 1 
2.334720 	 D 	 0 
2.344000 	 E 	 1 
2.344000 	 D 	 0 
